order_date,region,net_revenue,profit
2023-06-21,North,243114.1,79935.58
2023-06-21,South,184769.4,58844.82
2023-06-21,West,280352.85,88774.25
2023-06-22,East,167942.0,55230.09
2023-06-22,North,234213.95,70166.51
2023-06-22,South,189574.0,64321.0
2023-06-22,West,144153.7,48405.630000000005
2023-06-23,East,170041.5,54486.17
2023-06-23,North,43251.6,12508.04
2023-06-23,South,130170.8,39735.91
2023-06-23,West,149117.6,49914.56
2023-06-24,East,192857.85,54319.19
2023-06-24,North,284119.75,95993.98
2023-06-24,South,178849.6,58524.450000000004
2023-06-24,West,171527.95,65819.78
2023-06-25,East,164215.8,47416.37
2023-06-25,North,224056.65,79726.43
2023-06-25,South,114647.35,39425.82
2023-06-25,West,147514.75,42587.22
2023-06-26,East,142117.5,45461.16
2023-06-26,North,147429.80000000002,46996.56
2023-06-26,South,110916.65,36675.44
2023-06-26,West,162159.94999999998,57334.43
2023-06-27,East,192143.6,58381.6
2023-06-27,North,144998.4,44578.24
2023-06-27,South,120700.55,34288.93
2023-06-27,West,123123.8,41457.55
2023-06-28,East,88098.3,29990.800000000003
2023-06-28,North,124465.09999999999,36180.68
2023-06-28,South,137435.7,46875.1
2023-06-28,West,145926.6,45728.19
2023-06-29,East,183052.25,64616.52
2023-06-29,North,31110.1,9756.71
2023-06-29,South,79668.35,26012.35
2023-06-29,West,169161.9,57033.380000000005
2023-06-30,East,128833.25,43263.15
2023-06-30,North,61006.6,18825.69
2023-06-30,South,147616.7,47546.27
2023-06-30,West,212497.35,79808.28
2023-07-01,East,189449.1,60987.72
2023-07-01,North,205209.5,72876.44
2023-07-01,South,184564.4,54786.59
2023-07-01,West,284119.1,85619.73
2023-07-02,East,125548.35,34360.17
2023-07-02,North,146584.65,46977.68
2023-07-02,South,148885.25,45333.16
2023-07-02,West,175588.75,56478.49
2023-07-03,East,173499.85,48685.74
2023-07-03,North,166905.45,58333.479999999996
2023-07-03,South,154299.94999999998,48160.35
2023-07-03,West,173661.7,63473.74
2023-07-04,East,155037.25,52865.119999999995
2023-07-04,North,184055.2,63373.65
2023-07-04,South,237330.85,80205.48
2023-07-04,West,211035.2,70978.03
2023-07-05,East,223138.1,64821.03
2023-07-05,North,80080.9,25081.73
2023-07-05,South,171746.6,66565.3
2023-07-05,West,136323.1,47306.98
2023-07-06,East,67306.6,22268.2
2023-07-06,North,122652.95,39285.72
2023-07-06,South,128199.45,44252.51
2023-07-06,West,210838.3,58103.6
2023-07-07,East,188654.8,56067.829999999994
2023-07-07,North,210723.6,68671.28
2023-07-07,South,151562.1,51652.07
2023-07-07,West,220420.9,75118.31999999999
2023-07-08,East,94493.65,28708.97
2023-07-08,North,161740.55,52830.8
2023-07-08,South,156357.2,50742.21
2023-07-08,West,228827.05,66258.64
2023-07-09,East,231703.05,75037.91
2023-07-09,North,112841.2,34950.84
2023-07-09,South,317040.6,96026.98
2023-07-09,West,164729.25,60755.62
2023-07-10,East,192836.1,62966.43
2023-07-10,North,144889.35,49728.34
2023-07-10,South,116215.5,38623.19
2023-07-10,West,153284.55,56634.32
2023-07-11,East,227060.85,78230.45999999999
2023-07-11,North,238047.55,72247.87
2023-07-11,South,40619.1,14097.11
2023-07-11,West,249947.85,82466.17
2023-07-12,East,249771.9,87187.42
2023-07-12,North,106244.4,30846.12
2023-07-12,South,159062.9,49613.75
2023-07-12,West,196827.7,67315.79
2023-07-13,East,136009.7,46326.06
2023-07-13,North,240127.95,82373.25
2023-07-13,South,189203.15,64268.92
2023-07-13,West,91194.2,31571.829999999998
2023-07-14,East,167859.05,52299.59
2023-07-14,North,287982.45,96654.11
2023-07-14,South,290601.25,87674.68
2023-07-14,West,231393.45,77036.7
2023-07-15,East,199380.6,60880.29
2023-07-15,North,252624.05,82142.81999999999
2023-07-15,South,176393.65,54468.91
2023-07-15,West,260894.25,88567.28
2023-07-16,East,97866.0,32227.71
2023-07-16,North,215228.4,69579.37
2023-07-16,South,175044.05,58307.94
2023-07-16,West,211621.8,66842.01
2023-07-17,East,184520.95,62110.93
2023-07-17,North,133219.05,45085.69
2023-07-17,South,218507.45,62634.590000000004
2023-07-17,West,156821.35,41536.83
2023-07-18,East,164966.8,51140.1
2023-07-18,North,105464.0,36382.619999999995
2023-07-18,South,180374.85,54715.509999999995
2023-07-18,West,96485.9,30131.17
2023-07-19,East,220636.95,74942.16
2023-07-19,North,101893.25,33296.4
2023-07-19,South,224557.35,77990.99
2023-07-19,West,170053.85,52013.13
2023-07-20,East,119262.4,38731.29
2023-07-20,North,158733.3,53076.16
2023-07-20,South,152621.8,55197.04
2023-07-20,West,284703.75,97027.5
2023-07-21,East,165639.85,59609.24
2023-07-21,North,146375.3,46957.78
2023-07-21,South,198347.7,63095.42
2023-07-21,West,211069.9,73850.24
2023-07-22,East,115741.29999999999,34286.08
2023-07-22,North,210486.45,69172.88
2023-07-22,South,223866.55,80714.89
2023-07-22,West,148680.35,50826.42
2023-07-23,East,229216.65000000002,60758.22
2023-07-23,North,103820.1,32298.7
2023-07-23,South,147691.9,51022.44
2023-07-23,West,104442.2,31922.51
2023-07-24,East,152157.05,48217.01
2023-07-24,North,187158.4,62809.07
2023-07-24,South,319119.0,99057.99
2023-07-24,West,235068.65,79012.6
2023-07-25,East,110943.05,36069.14
2023-07-25,North,238601.75,72192.42
2023-07-25,South,62286.55,17528.92
2023-07-25,West,219800.1,71903.21
2023-07-26,East,111744.85,32169.16
2023-07-26,North,80476.79999999999,27189.83
2023-07-26,South,237480.15,83802.45
2023-07-26,West,158430.85,53278.15
2023-07-27,East,127492.05,41846.69
2023-07-27,North,210748.25,66198.56999999999
2023-07-27,South,365285.0,113045.94
2023-07-27,West,170520.6,57757.09
2023-07-28,East,162597.1,55623.450000000004
2023-07-28,North,226268.55,69450.42
2023-07-28,South,217498.35,72100.79000000001
2023-07-28,West,97768.25,31449.29
2023-07-29,East,211921.4,72417.76
2023-07-29,North,220941.59999999998,72357.03
2023-07-29,South,222457.34999999998,69167.67
2023-07-29,West,153151.25,42646.25
2023-07-30,East,139753.7,47530.02
2023-07-30,North,244882.4,72098.13
2023-07-30,South,228343.0,70128.48
2023-07-30,West,154697.7,51797.18
2023-07-31,East,167938.8,56158.08
2023-07-31,North,128923.3,44570.11
2023-07-31,South,205892.1,57162.060000000005
2023-07-31,West,172631.5,54599.92
2023-08-01,East,201144.55,62851.07
2023-08-01,North,181144.75,54183.65
2023-08-01,South,238762.15,89989.4
2023-08-01,West,78462.85,24278.98
2023-08-02,East,155590.45,54728.39
2023-08-02,North,175709.55,52545.520000000004
2023-08-02,South,183083.75,62293.81
2023-08-02,West,251386.05,84436.59
2023-08-03,East,236620.35,78385.76
2023-08-03,North,119778.6,37816.880000000005
2023-08-03,South,123339.55,40575.12
2023-08-03,West,197583.7,63365.67
2023-08-04,East,166976.95,52235.42
2023-08-04,North,114593.95,32486.11
2023-08-04,South,188311.15,60379.82
2023-08-04,West,114053.45000000001,37825.45
2023-08-05,East,125341.55,35523.03
2023-08-05,North,145641.55,43407.62
2023-08-05,South,200607.35,66576.35
2023-08-05,West,129346.75,40458.42
2023-08-06,East,155188.5,48684.159999999996
2023-08-06,North,195306.75,58066.84
2023-08-06,South,103510.7,34201.03
2023-08-06,West,53614.049999999996,17221.78
2023-08-07,East,158867.25,50706.42
2023-08-07,North,185949.8,55793.9
2023-08-07,South,181006.4,57302.15
2023-08-07,West,134841.25,45082.630000000005
2023-08-08,East,70776.75,23004.2
2023-08-08,North,276369.6,93782.06
2023-08-08,South,122099.05,39047.06
2023-08-08,West,206203.25,64753.78
2023-08-09,East,232347.85,68282.7
2023-08-09,North,148120.75,51745.78
2023-08-09,South,87655.85,30416.469999999998
2023-08-09,West,289650.5,94687.98
2023-08-10,East,57464.35,19033.98
2023-08-10,North,133089.4,37175.16
2023-08-10,South,156924.95,55413.76
2023-08-10,West,180722.05,60237.64
2023-08-11,East,223976.4,71910.84
2023-08-11,North,196896.5,69928.22
2023-08-11,South,60994.799999999996,22220.46
2023-08-11,West,191772.35,66615.51
2023-08-12,East,134208.9,51264.47
2023-08-12,North,176756.0,62342.340000000004
2023-08-12,South,241708.0,78899.24
2023-08-12,West,140876.0,44229.71
2023-08-13,East,227507.85,71835.36
2023-08-13,North,75134.4,27817.27
2023-08-13,South,78384.3,25061.14
2023-08-13,West,191465.45,62143.08
2023-08-14,East,135533.9,45010.42
2023-08-14,North,154661.15,44766.22
2023-08-14,South,59529.2,18974.75
2023-08-14,West,156130.6,46703.36
2023-08-15,East,140750.6,46461.92
2023-08-15,North,185426.3,57082.07
2023-08-15,South,134060.6,44546.759999999995
2023-08-15,West,176755.4,58445.119999999995
2023-08-16,East,129430.85,46405.3
2023-08-16,North,208269.7,64096.41
2023-08-16,South,200180.55000000002,62565.32
2023-08-16,West,92113.95,32351.629999999997
2023-08-17,East,96810.65,29058.550000000003
2023-08-17,North,193763.1,63809.25
2023-08-17,South,153372.3,44524.91
2023-08-17,West,172035.8,52954.909999999996
2023-08-18,East,179604.55000000002,64460.84
2023-08-18,North,101745.09999999999,29470.260000000002
2023-08-18,South,72727.2,22314.4
2023-08-18,West,186447.8,60908.94
2023-08-19,East,253779.5,82644.03
2023-08-19,North,121462.2,37266.45
2023-08-19,South,143870.95,47176.869999999995
2023-08-19,West,250789.5,71197.03
2023-08-20,East,88154.85,25393.31
2023-08-20,North,172472.4,55630.03
2023-08-20,South,181721.95,52176.4
2023-08-20,West,184408.3,56447.54
2023-08-21,East,140558.7,47032.24
2023-08-21,North,241683.1,70620.26
2023-08-21,South,106227.9,36312.79
2023-08-21,West,243026.35,72857.65
2023-08-22,East,228611.1,74525.11
2023-08-22,North,183474.55,58995.54
2023-08-22,South,169884.6,52746.67
2023-08-22,West,262066.95,95589.78
2023-08-23,East,94799.45,32599.45
2023-08-23,North,115892.15,37040.8
2023-08-23,South,202653.34999999998,73822.11
2023-08-23,West,192765.05,57313.62
2023-08-24,East,125747.40000000001,43930.24
2023-08-24,North,164392.7,53766.12
2023-08-24,South,272559.65,98122.65
2023-08-24,West,206144.0,59891.380000000005
2023-08-25,East,106129.25,34468.840000000004
2023-08-25,North,227654.65,74581.86
2023-08-25,South,189288.35,57291.35
2023-08-25,West,164522.7,60012.17
2023-08-26,East,94239.4,33220.66
2023-08-26,North,109744.85,33291.12
2023-08-26,South,136569.7,48502.07
2023-08-26,West,101210.0,38178.86
2023-08-27,East,124272.40000000001,37460.149999999994
2023-08-27,North,144212.9,46974.33
2023-08-27,South,171636.95,48441.810000000005
2023-08-27,West,120876.75,35809.75
2023-08-28,East,165620.15,58423.060000000005
2023-08-28,North,57226.95,17178.94
2023-08-28,South,236752.1,79847.23999999999
2023-08-28,West,184635.15,56888.01
2023-08-29,East,167290.4,54460.37
2023-08-29,North,258197.0,91454.97
2023-08-29,South,282897.7,89989.56
2023-08-29,West,169435.9,59156.4
2023-08-30,East,205338.2,68099.74
2023-08-30,North,167189.5,49736.92
2023-08-30,South,86625.25,29642.3
2023-08-30,West,216850.15,74099.44
2023-08-31,East,215997.3,72191.46
2023-08-31,North,108533.3,38457.56
2023-08-31,South,245514.45,82505.63
2023-08-31,West,211372.25,70275.13
2023-09-01,East,96937.1,31452.05
2023-09-01,North,160813.45,49631.28
2023-09-01,South,121341.45,36151.08
2023-09-01,West,104672.1,37211.7
2023-09-02,East,127531.45,40341.3
2023-09-02,North,192126.75,57384.13
2023-09-02,South,169031.1,53273.579999999994
2023-09-02,West,151730.9,51105.3
2023-09-03,East,188169.35,61201.659999999996
2023-09-03,North,189481.6,56617.97
2023-09-03,South,99039.75,33503.5
2023-09-03,West,114091.65,38602.17
2023-09-04,East,144647.35,44223.72
2023-09-04,North,112114.75,40394.88
2023-09-04,South,245495.7,86145.22
2023-09-04,West,184406.7,57450.72
2023-09-05,East,134860.95,45967.899999999994
2023-09-05,North,94028.90000000001,24709.33
2023-09-05,South,92344.5,28862.89
2023-09-05,West,93760.35,31355.440000000002
2023-09-06,East,177114.25,57049.82
2023-09-06,North,126221.95,41414.58
2023-09-06,South,164066.55,55726.479999999996
2023-09-06,West,108482.1,42743.85
2023-09-07,East,159984.6,51124.06
2023-09-07,North,258749.3,74691.64
2023-09-07,South,244627.9,85674.45
2023-09-07,West,89924.25,27722.89
2023-09-08,East,164044.9,54733.54
2023-09-08,North,118474.15,33173.59
2023-09-08,South,90741.6,23741.18
2023-09-08,West,71633.1,23932.13
2023-09-09,East,123271.75,45882.49
2023-09-09,North,109184.0,32560.52
2023-09-09,South,324819.1,108181.48
2023-09-09,West,148879.4,52120.94
2023-09-10,East,117109.1,31990.17
2023-09-10,North,148311.45,52357.36
2023-09-10,South,351278.95,115114.63
2023-09-10,West,203543.15,65491.4
2023-09-11,East,273658.89999999997,91407.37
2023-09-11,North,166174.95,57253.98
2023-09-11,South,94090.95,24500.27
2023-09-11,West,172343.75,56944.54
2023-09-12,East,112009.4,35171.42
2023-09-12,North,196659.8,77819.44
2023-09-12,South,275731.55,88227.58
2023-09-12,West,182331.6,60797.49
2023-09-13,East,150607.05,53504.22
2023-09-13,North,162084.7,53126.19
2023-09-13,South,126326.95,37947.34
2023-09-13,West,180059.65,59862.33
2023-09-14,East,93409.25,27417.22
2023-09-14,North,142492.95,50141.9
2023-09-14,South,132907.35,47362.840000000004
2023-09-14,West,118541.0,34627.37
2023-09-15,East,172026.25,54786.52
2023-09-15,North,230397.35,84594.94
2023-09-15,South,102808.04999999999,33946.09
2023-09-15,West,210936.0,69557.77
2023-09-16,East,193394.75,59144.52
2023-09-16,North,199134.0,65155.799999999996
2023-09-16,South,276760.3,91027.22
2023-09-16,West,113150.09999999999,41895.14
2023-09-17,East,217082.0,74555.26
2023-09-17,North,143499.25,50192.6
2023-09-17,South,124326.5,44375.71
2023-09-17,West,160646.94999999998,53102.03
2023-09-18,East,100190.75,32382.15
2023-09-18,North,179656.75,63545.33
2023-09-18,South,104390.75,33836.33
2023-09-18,West,196706.35,68578.07
2023-09-19,East,95575.65000000001,31648.760000000002
2023-09-19,North,182804.85,63709.479999999996
2023-09-19,South,137101.95,40920.07
2023-09-19,West,200005.65,61910.77
2023-09-20,East,148790.7,48225.58
2023-09-20,North,192557.7,63257.5
2023-09-20,South,169080.6,59483.75
2023-09-20,West,203320.75,69384.47
2023-09-21,East,218835.1,72239.01000000001
2023-09-21,North,148685.15,41232.6
2023-09-21,South,106086.55,36772.89
2023-09-21,West,116581.45,37282.42
2023-09-22,East,72828.1,23555.44
2023-09-22,North,212545.65,79000.3
2023-09-22,South,158903.6,52440.81
2023-09-22,West,193084.8,65044.87
2023-09-23,East,208580.9,70648.22
2023-09-23,North,76568.3,28256.089999999997
2023-09-23,South,106535.5,30136.79
2023-09-23,West,180000.75,55090.03
2023-09-24,East,124742.15,36470.67
2023-09-24,North,107689.9,37114.84
2023-09-24,South,159140.9,43169.32
2023-09-24,West,169701.55,53895.049999999996
2023-09-25,East,121313.8,35869.18
2023-09-25,North,127217.05,44518.11
2023-09-25,South,197577.4,58041.69
2023-09-25,West,96541.59999999999,34188.950000000004
2023-09-26,East,133354.85,44589.23
2023-09-26,North,184425.45,65469.63
2023-09-26,South,215706.6,72223.77
2023-09-26,West,173182.4,57581.92
2023-09-27,East,107045.1,38653.05
2023-09-27,North,175508.55,60790.39
2023-09-27,South,106744.65,32538.82
2023-09-27,West,126657.7,46988.810000000005
2023-09-28,East,118622.29999999999,33600.17
2023-09-28,North,93639.7,31253.07
2023-09-28,South,76215.5,26854.12
2023-09-28,West,212826.9,69626.15
2023-09-29,East,250202.65,73250.35
2023-09-29,North,233844.35,79829.2
2023-09-29,South,202364.7,54614.51
2023-09-29,West,139164.05000000002,46459.26
2023-09-30,East,172072.0,59930.33
2023-09-30,North,133406.25,46137.63
2023-09-30,South,244439.5,84652.27
2023-09-30,West,149951.05000000002,47930.95
2023-10-01,East,131929.95,39045.8
2023-10-01,North,74707.7,23286.64
2023-10-01,South,169296.3,50268.12
2023-10-01,West,203869.15,69674.34
2023-10-02,East,199728.4,55892.56
2023-10-02,North,108338.05,37200.89
2023-10-02,South,244369.85,80052.88
2023-10-02,West,225744.05,76052.49
2023-10-03,East,94057.0,32033.27
2023-10-03,North,74383.45,22277.5
2023-10-03,South,135727.85,41944.17
2023-10-03,West,75890.85,23607.33
2023-10-04,East,240633.05,81044.3
2023-10-04,North,121046.65,40920.1
2023-10-04,South,113686.0,37823.06
2023-10-04,West,78826.3,22366.12
2023-10-05,East,107049.15000000001,28607.36
2023-10-05,North,159688.65,56258.45
2023-10-05,South,95405.65,27953.9
2023-10-05,West,106393.0,29889.190000000002
2023-10-06,East,122196.6,40833.86
2023-10-06,North,163736.55,51673.619999999995
2023-10-06,South,167642.5,50746.29
2023-10-06,West,147557.65,48791.28
2023-10-07,East,87613.2,26122.879999999997
2023-10-07,North,109430.6,35669.69
2023-10-07,South,161597.25,49099.97
2023-10-07,West,148317.8,42715.04
2023-10-08,East,212455.05,71002.95999999999
2023-10-08,North,80159.15,21881.7
2023-10-08,South,188298.35,63997.26
2023-10-08,West,185221.7,55741.18
2023-10-09,East,164746.65,57250.79
2023-10-09,North,187117.55,63249.37
2023-10-09,South,78400.95,28395.629999999997
2023-10-09,West,139343.7,46473.72
2023-10-10,East,87338.2,28581.25
2023-10-10,North,98027.4,29605.97
2023-10-10,South,139196.7,47722.87
2023-10-10,West,213015.35,66684.19
2023-10-11,East,174093.75,58439.67
2023-10-11,North,176218.95,55114.84
2023-10-11,South,209214.1,62757.5
2023-10-11,West,208825.75,70569.17
2023-10-12,East,229750.2,73531.59
2023-10-12,North,126731.6,43705.05
2023-10-12,South,102901.2,37226.32
2023-10-12,West,74397.1,27467.75
2023-10-13,East,160894.5,51699.36
2023-10-13,North,86549.15,25429.760000000002
2023-10-13,South,273847.35,86100.45
2023-10-13,West,170068.8,45656.41
2023-10-14,East,206606.05,63077.649999999994
2023-10-14,North,84498.75,34032.67
2023-10-14,South,175399.5,52312.05
2023-10-14,West,89236.75,29752.32
2023-10-15,East,95584.55,33033.39
2023-10-15,North,198353.95,60118.619999999995
2023-10-15,South,174521.75,57171.84
2023-10-15,West,113373.6,35704.13
2023-10-16,East,76752.2,22103.57
2023-10-16,North,149405.6,55578.69
2023-10-16,South,94907.65,33192.01
2023-10-16,West,197794.85,66035.99
2023-10-17,East,127199.65,40089.93
2023-10-17,North,111393.2,34827.54
2023-10-17,South,195620.25,61206.73
2023-10-17,West,227349.95,82264.63
2023-10-18,East,251525.05,86967.96
2023-10-18,North,188685.3,59072.39
2023-10-18,South,89267.55,31549.089999999997
2023-10-18,West,204801.7,66581.64
2023-10-19,East,160351.9,51946.79
2023-10-19,North,194177.55,58542.23
2023-10-19,South,141568.3,44756.36
2023-10-19,West,249598.1,82228.78
2023-10-20,East,220763.3,73859.23
2023-10-20,North,271752.2,87834.44
2023-10-20,South,157957.75,51406.909999999996
2023-10-20,West,348293.9,108167.47
2023-10-21,East,125918.8,45247.33
2023-10-21,North,195497.7,63406.04
2023-10-21,South,205508.45,68401.59999999999
2023-10-21,West,184194.4,62706.41
2023-10-22,East,80287.65,25480.350000000002
2023-10-22,North,223479.1,77146.25
2023-10-22,South,248364.05,88992.17
2023-10-22,West,143502.4,47009.08
2023-10-23,East,116944.3,34663.77
2023-10-23,North,174426.55,57979.82
2023-10-23,South,138125.25,38629.85
2023-10-23,West,228121.9,72277.06
2023-10-24,East,148502.2,51248.46
2023-10-24,North,73811.3,21954.65
2023-10-24,South,197222.75,70086.0
2023-10-24,West,307550.0,103293.3
2023-10-25,East,150427.3,43269.58
2023-10-25,North,237082.0,78461.34
2023-10-25,South,297932.6,96034.66
2023-10-25,West,151448.45,45204.3
2023-10-26,East,240215.7,84232.06999999999
2023-10-26,North,232182.34999999998,74093.2
2023-10-26,South,196535.7,69198.05
2023-10-26,West,111439.9,33814.53
2023-10-27,East,221475.8,72820.79
2023-10-27,North,245445.55000000002,76787.05
2023-10-27,South,194904.05000000002,66453.12
2023-10-27,West,93697.85,28953.11
2023-10-28,East,129035.35,39265.96
2023-10-28,North,194730.4,66410.56
2023-10-28,South,223253.15,74637.84
2023-10-28,West,158281.95,55102.69
2023-10-29,East,114001.9,34433.909999999996
2023-10-29,North,298586.55,102407.89
2023-10-29,South,79726.85,28448.940000000002
2023-10-29,West,158588.75,57810.85
2023-10-30,East,170034.7,52694.75
2023-10-30,North,100868.0,35665.56
2023-10-30,South,176701.25,53598.65
2023-10-30,West,177234.9,52387.62
2023-10-31,East,153744.6,53284.87
2023-10-31,North,185100.19999999998,69731.87
2023-10-31,South,184824.3,59051.340000000004
2023-10-31,West,109787.6,39831.93
2023-11-01,East,147384.85,44477.79
2023-11-01,North,142341.85,45717.85
2023-11-01,South,277452.35,95497.88
2023-11-01,West,176958.3,60345.21
2023-11-02,East,143131.8,48316.11
2023-11-02,North,212681.85,61926.0
2023-11-02,South,80729.75,26504.239999999998
2023-11-02,West,66261.25,24333.74
2023-11-03,East,155504.15,47761.54
2023-11-03,North,126090.65000000001,46293.18
2023-11-03,South,164595.15,47853.0
2023-11-03,West,149221.15,53776.26
2023-11-04,East,150551.25,51277.76
2023-11-04,North,124366.65,33935.3
2023-11-04,South,161903.25,55457.19
2023-11-04,West,153843.05,54672.3
2023-11-05,East,89393.05,29144.97
2023-11-05,North,80592.75,27710.809999999998
2023-11-05,South,118387.0,31529.940000000002
2023-11-05,West,139924.25,45450.73
2023-11-06,East,268599.6,87226.06
2023-11-06,North,166517.7,61814.409999999996
2023-11-06,South,144758.8,43476.63
2023-11-06,West,121925.7,38520.05
2023-11-07,East,127603.2,42468.8
2023-11-07,North,293021.05,91086.33
2023-11-07,South,144297.0,45245.16
2023-11-07,West,243239.3,74575.11
2023-11-08,East,128872.6,40856.07
2023-11-08,North,150928.05,49554.92
2023-11-08,South,148027.35,45860.73
2023-11-08,West,108139.4,39740.29
2023-11-09,East,180662.05000000002,61737.4
2023-11-09,North,166023.05000000002,55318.51
2023-11-09,South,121526.0,41311.21
2023-11-09,West,317365.0,100997.54
2023-11-10,East,176288.35,56328.450000000004
2023-11-10,North,141247.3,46827.41
2023-11-10,South,146502.85,50152.270000000004
2023-11-10,West,116644.35,35345.03
2023-11-11,East,171686.1,55764.72
2023-11-11,North,91656.7,25526.260000000002
2023-11-11,South,188378.2,63821.6
2023-11-11,West,145820.0,39889.05
2023-11-12,East,125388.15,41581.9
2023-11-12,North,148929.75,45441.49
2023-11-12,South,149530.7,46595.08
2023-11-12,West,182173.8,64848.649999999994
2023-11-13,East,211197.05,54109.94
2023-11-13,North,138313.65,38094.240000000005
2023-11-13,South,154713.4,51785.07
2023-11-13,West,77417.4,24044.84
2023-11-14,East,86928.25,32949.049999999996
2023-11-14,North,165524.25,58364.590000000004
2023-11-14,South,160293.65,55173.380000000005
2023-11-14,West,133863.4,41916.200000000004
2023-11-15,East,119570.4,43333.41
2023-11-15,North,134433.1,45196.15
2023-11-15,South,101905.65,30851.670000000002
2023-11-15,West,105353.85,31135.100000000002
2023-11-16,East,155023.0,46034.62
2023-11-16,North,200549.5,70566.38
2023-11-16,South,222481.6,69623.82
2023-11-16,West,301346.15,107194.59
2023-11-17,East,94443.95,31338.760000000002
2023-11-17,North,178304.15,48509.8
2023-11-17,South,109627.9,33191.18
2023-11-17,West,221382.0,66553.40000000001
2023-11-18,East,121572.45000000001,39671.979999999996
2023-11-18,North,147402.55,39937.93
2023-11-18,South,118946.4,38080.05
2023-11-18,West,149252.55,49125.270000000004
2023-11-19,East,179219.35,58008.67
2023-11-19,North,139521.45,43491.45
2023-11-19,South,197387.7,64258.5
2023-11-19,West,113357.25,40631.35
2023-11-20,East,135058.35,47852.12
2023-11-20,North,171765.15,58902.01
2023-11-20,South,109010.75,33573.48
2023-11-20,West,116520.6,42944.43
2023-11-21,East,66799.3,23232.34
2023-11-21,North,109291.05,34779.9
2023-11-21,South,296656.8,94925.71
2023-11-21,West,125335.25,42603.41
2023-11-22,East,192411.8,59408.0
2023-11-22,North,129406.1,37044.72
2023-11-22,South,326540.8,103687.7
2023-11-22,West,100202.2,31390.79
2023-11-23,East,175144.75,57022.09
2023-11-23,North,82054.6,25067.12
2023-11-23,South,157094.65,54416.47
2023-11-23,West,128186.59999999999,42292.76
2023-11-24,East,123036.54999999999,40985.18
2023-11-24,North,116189.95000000001,35080.31
2023-11-24,South,186326.45,51915.61
2023-11-24,West,164869.9,58486.979999999996
2023-11-25,East,156597.8,50333.28
2023-11-25,North,198463.0,71297.86
2023-11-25,South,76818.7,24893.85
2023-11-25,West,188766.65,60243.17
2023-11-26,East,187401.7,59420.38
2023-11-26,North,196734.0,60863.28
2023-11-26,South,121713.8,39570.41
2023-11-26,West,186715.45,65455.520000000004
2023-11-27,East,112176.3,37767.72
2023-11-27,North,48274.35,17503.87
2023-11-27,South,223614.05,65546.29
2023-11-27,West,179179.45,55908.49
2023-11-28,East,183494.15,68209.27
2023-11-28,North,131906.25,43583.159999999996
2023-11-28,South,197648.6,60830.24
2023-11-28,West,126198.9,41262.020000000004
2023-11-29,East,173348.35,57125.130000000005
2023-11-29,North,89146.15000000001,25658.16
2023-11-29,South,139758.1,46973.07
2023-11-29,West,176728.1,61411.75
2023-11-30,East,174649.4,59357.42
2023-11-30,North,215060.25,69310.58
2023-11-30,South,219277.2,67465.23
2023-11-30,West,134273.55,47299.74
2023-12-01,East,220916.45,72326.04000000001
2023-12-01,North,189979.05,63940.369999999995
2023-12-01,South,117148.5,39278.03
2023-12-01,West,235376.75,80985.09
2023-12-02,East,262107.35,87086.5
2023-12-02,North,186923.15,65517.61
2023-12-02,South,255503.65,89258.26000000001
2023-12-02,West,305351.75,97122.01000000001
2023-12-03,East,156888.1,48816.03
2023-12-03,North,135794.35,45771.23
2023-12-03,South,179656.3,59548.7
2023-12-03,West,187131.05,58211.86
2023-12-04,East,147786.65,43985.0
2023-12-04,North,55153.8,17757.42
2023-12-04,South,213301.15,68710.89
2023-12-04,West,165715.05,57915.19
2023-12-05,East,210830.0,66751.0
2023-12-05,North,135520.45,44291.840000000004
2023-12-05,South,121718.05,41223.45
2023-12-05,West,155844.55,55563.22
2023-12-06,East,46892.3,13354.76
2023-12-06,North,202680.95,61476.58
2023-12-06,South,114043.4,39438.25
2023-12-06,West,179437.3,61041.8
2023-12-07,East,106479.75,29061.92
2023-12-07,North,144938.75,54304.0
2023-12-07,South,242845.2,85590.94
2023-12-07,West,149761.95,55143.66
2023-12-08,East,118588.1,35789.82
2023-12-08,North,204297.45,68564.04000000001
2023-12-08,South,127245.25,47262.13
2023-12-08,West,164427.35,51768.689999999995
2023-12-09,East,128950.55,44597.53
2023-12-09,North,120719.95,39227.54
2023-12-09,South,204942.4,61072.05
2023-12-09,West,126329.2,40523.0
2023-12-10,East,107218.15,33041.63
2023-12-10,North,117925.15,43672.86
2023-12-10,South,101266.05,37963.11
2023-12-10,West,167440.1,49588.67
2023-12-11,East,205475.05,63325.38
2023-12-11,North,162024.75,41094.14
2023-12-11,South,135589.25,49566.17
2023-12-11,West,109691.2,38277.32
2023-12-12,East,185708.7,62161.64
2023-12-12,North,191231.1,61263.740000000005
2023-12-12,South,211694.75,75254.06
2023-12-12,West,127177.05,39689.03
2023-12-13,East,186016.45,60065.11
2023-12-13,North,44522.45,14591.42
2023-12-13,South,88781.2,32328.2
2023-12-13,West,120562.65,31259.050000000003
2023-12-14,East,144809.5,49429.25
2023-12-14,North,158608.05,47090.69
2023-12-14,South,109326.75,32318.690000000002
2023-12-14,West,77196.6,21338.29
2023-12-15,East,87525.9,25989.83
2023-12-15,North,131622.95,42596.56
2023-12-15,South,93574.75,36829.66
2023-12-15,West,145225.55,51390.2
2023-12-16,East,208543.95,61406.16
2023-12-16,North,94608.2,33872.06
