customer_id,total_revenue,total_orders,total_profit
3526,134439.2,334253,45508.62
3527,46580.95,224920,15192.7
3528,51320.8,138923,18131.92
3529,43155.5,94894,13978.14
3530,10284.1,63827,3601.9700000000003
3531,63563.0,219234,17034.03
3532,146262.65,367111,47327.74
3533,100042.6,223383,33754.52
3534,114111.9,331947,30035.63
3535,154582.3,291411,54164.0
3536,153956.25,279038,50586.240000000005
3537,175527.15,266651,52971.89
3538,165913.0,298145,48194.18
3539,143016.75,227320,45469.880000000005
3540,96430.3,130934,31606.03
3541,142328.4,312550,50754.34
3542,155307.85,290518,55162.79
3543,201794.9,279459,67828.79000000001
3544,81663.55,177803,29767.5
3545,85392.9,265388,30664.07
3546,132037.85,262090,37477.04
3547,31838.25,76564,9174.84
3548,135690.9,231130,48940.799999999996
3549,72198.55,225383,24908.89
3550,93534.15,249705,28118.85
3551,169202.4,443897,53250.11
3552,56525.200000000004,273204,15831.41
3553,189682.6,269041,63638.36
3554,89613.85,303514,29111.269999999997
3555,94283.04999999999,117376,35683.12
3556,79412.9,237956,23931.239999999998
3557,159864.65,335002,51220.88
3558,165899.1,179552,55657.380000000005
3559,154208.6,405931,47584.18
3560,188051.55,232404,54573.45
3561,105629.4,355552,34784.729999999996
3562,86305.35,365926,31419.95
3563,134358.75,225913,41043.05
3564,205787.05,255935,66518.14
3565,103193.7,240597,29576.260000000002
3566,132503.15,320162,41976.020000000004
3567,161731.65,306432,45667.32
3568,79480.2,173715,27415.230000000003
3569,94772.15,282563,27843.44
3570,60588.7,166957,19649.760000000002
3571,112524.45,285627,39297.57
3572,112070.65,283926,34131.65
3573,105519.65,170081,34790.99
3574,73072.2,184549,19261.280000000002
3575,95446.1,292601,34468.01
3576,130272.5,240939,41753.63
3577,151141.9,267286,50578.28
3578,105652.95,367627,33872.07
3579,66756.55,227277,20334.710000000003
3580,129539.79999999999,150812,42569.47
3581,66120.05,36040,18596.86
3582,139732.95,302607,41887.64
3583,83682.15,182558,30217.25
3584,90115.85,92943,28184.940000000002
3585,100628.05,423161,31034.510000000002
3586,167431.75,172464,54816.74
3587,145019.25,372558,55834.02
3588,110120.8,217119,31933.62
3589,93223.4,214822,27938.29
3590,53973.55,148238,21068.31
3591,118304.25,134652,37921.45
3592,34393.1,129650,8533.27
3593,147645.1,412367,47697.05
3594,95475.6,279645,33060.020000000004
3595,223689.8,402586,78591.75
3596,94105.40000000001,254673,31996.45
3597,122897.65,258660,41506.53
3598,48371.549999999996,172589,16372.27
3599,119550.05,363694,38073.13
3600,264398.5,402141,78768.74
3601,172605.75,374114,54454.2
3602,100426.9,179701,32871.77
3603,91216.95,109935,33060.04
3604,109753.15,204558,38427.68
3605,96631.1,210118,33167.67
3606,75395.5,192436,26337.65
3607,41796.9,119555,12364.39
3608,65102.5,189223,16146.02
3609,55599.6,219405,18876.07
3610,86187.65,275823,29694.68
3611,89841.35,298586,27825.01
3612,62728.1,152053,17441.75
3613,188223.8,267146,69791.34
3614,186873.8,304205,64483.229999999996
3615,143865.6,335865,45592.8
3616,72090.1,200592,24432.12
3617,90510.0,255048,35294.12
3618,133337.05,341723,39133.38
3619,96276.4,284815,33513.71
3620,87124.7,112632,25350.440000000002
3621,135750.95,148159,52015.18
3622,87227.15000000001,267649,32196.739999999998
3623,31504.4,87088,7538.1
3624,162406.95,388378,47833.81
3625,133400.35,151285,43315.33
3626,131304.55,215147,42658.49
3627,195376.05,311267,57473.89
3628,142321.5,174820,46528.21
3629,158624.45,295597,58509.76
3630,137582.55,264185,41111.99
3631,108477.5,266047,39167.36
3632,96409.35,319004,35524.020000000004
3633,84016.7,141580,26846.48
3634,64536.05,139188,19505.46
3635,213014.45,320478,72735.79
3636,38634.55,134203,12125.27
3637,105443.6,81849,28424.66
3638,69294.85,250395,21055.670000000002
3639,145284.0,391194,47896.7
3640,57263.2,201080,17811.69
3641,159777.55,353066,52201.270000000004
3642,131900.35,391352,49727.5
3643,29849.899999999998,81799,11095.64
3644,210529.95,305246,66339.1
3645,148681.5,207591,49593.98
3646,150838.6,340317,54948.57
3647,57945.25,235858,19331.15
3648,155377.8,266536,55662.229999999996
3649,70651.8,203447,25704.79
3650,114985.3,165798,37564.82
3651,16191.0,120730,5864.19
3652,99871.79999999999,265980,30778.550000000003
3653,145566.1,286697,47927.64
3654,164035.85,276504,47673.15
3655,183211.95,307054,58461.45
3656,78217.25,220459,19403.079999999998
3657,86247.90000000001,189517,31356.21
3658,100305.15,250716,30219.97
3659,110293.6,300907,35910.37
3660,102908.7,232661,37001.21
3661,92508.0,295144,25788.47
3662,137274.4,198475,47553.2
3663,86508.55,233111,29824.38
3664,42768.65,183916,11350.33
3665,168759.45,449291,58392.619999999995
3666,131414.05,355912,44532.380000000005
3667,83697.1,268864,24283.86
3668,163544.4,387450,56250.899999999994
3669,186860.45,300851,57415.58
3670,127459.6,160675,38645.78
3671,135275.0,330641,48918.22
3672,154075.0,438354,48993.369999999995
3673,73924.2,149536,24290.52
3674,127543.04999999999,293391,44754.47
3675,99267.65,206834,30986.010000000002
3676,90662.1,286536,28862.079999999998
3677,191349.65,209338,62191.46
3678,172490.2,288257,51719.08
3679,53830.100000000006,207785,19745.14
3680,81632.6,201078,29945.66
3681,129601.8,267460,40864.28
3682,103343.45,172660,33530.22
3683,75713.65,174722,23254.25
3684,131104.5,268232,39488.61
3685,67929.85,194675,20381.36
3686,136993.8,249907,44258.700000000004
3687,100654.95,131762,23224.8
3688,54469.25,174001,15081.95
3689,96837.25,321158,30534.04
3690,56365.5,138407,21339.260000000002
3691,115089.6,205044,35470.3
3692,54328.2,115291,19890.66
3693,149587.55,308880,43467.66
3694,13843.4,100806,5406.5199999999995
3695,114064.25,274835,36924.74
3696,105727.15,253560,36225.83
3697,81310.75,174355,25026.86
3698,85711.7,173926,29763.61
3699,101326.5,225292,30036.09
3700,136819.85,388293,37357.5
3701,181819.4,251574,61350.08
3702,119276.4,301474,39113.88
3703,135253.9,287566,39003.07
3704,198759.25,300383,72550.85
3705,129964.55,179504,39395.82
3706,74277.3,183460,22084.38
3707,87795.15,163323,29926.3
3708,125846.2,378823,41931.71
3709,110806.5,292252,35024.49
3710,53899.0,182642,13457.880000000001
3711,157723.05,220723,50873.63
3712,143893.5,155621,51280.41
3713,90357.0,289923,28573.25
3714,138881.5,395498,43620.54
3715,92509.6,96565,25515.36
3716,141328.95,276082,42196.24
3717,161683.05,136529,58984.31
3718,166659.95,385329,51706.87
3719,110466.95,311491,40471.92
3720,89163.85,214197,28877.98
3721,129591.4,187572,38090.14
3722,164247.6,269262,54121.95
3723,54444.3,195153,16663.03
3724,58845.15,98616,18676.88
3725,154880.25,364433,51978.22
3726,150158.65,278004,53348.520000000004
3727,127765.75,166772,40653.28
3728,91080.45,232986,31630.43
3729,166384.9,293983,59180.86
3730,48306.299999999996,223879,14145.77
3731,110930.9,260879,40450.86
3732,71171.75,189012,23060.350000000002
3733,102846.0,222272,34163.25
3734,103958.75,258818,35744.44
3735,162747.35,233933,55081.799999999996
3736,94684.75,343831,29961.7
3737,55134.4,90373,14187.66
3738,62451.9,194489,18301.66
3739,94769.0,377867,32234.280000000002
3740,80725.75,214795,26901.85
3741,114016.2,184296,29110.6
3742,98168.15,233517,32614.769999999997
3743,187738.19999999998,357916,52081.03999999999
3744,216771.9,222477,66899.79
3745,51556.15,133582,15868.119999999999
3746,118972.05,310213,33890.64
3747,119516.5,211145,35816.49
3748,104858.0,335711,37039.65
3749,135158.45,367720,44764.840000000004
3750,57385.4,223236,16161.869999999999
3751,103352.7,157125,33432.87
3752,132196.45,211286,51496.86
3753,189570.65,310514,67769.18000000001
3754,256706.75,310094,83317.51000000001
3755,147345.95,191483,45390.83
3756,55597.9,245357,16446.95
3757,90504.75,171575,28899.0
3758,89279.05,168278,32420.280000000002
3759,170232.75,376646,59430.57
3760,117668.1,322339,39899.41
3761,60264.7,215237,21231.26
3762,142983.35,307617,42174.079999999994
3763,80233.4,164360,28927.62
3764,48725.7,155747,14877.58
3765,47358.55,137269,15708.81
3766,133695.25,258458,40128.409999999996
3767,191604.6,399695,63346.81
3768,56018.149999999994,162568,20029.01
3769,63233.399999999994,212524,19859.09
3770,138742.3,293436,45902.51
3771,109582.55,204976,37822.85
3772,197918.4,316112,65017.009999999995
3773,200445.65,441083,61991.72
3774,95386.2,195870,31122.6
3775,151987.7,220712,40480.53
3776,38450.9,110796,12111.51
3777,59468.9,123736,24434.600000000002
3778,145664.19999999998,306481,51105.83
3779,204611.65000000002,384342,68427.56
3780,95856.0,236679,30269.59
3781,121576.0,260164,38941.97
3782,49338.75,117616,16937.48
3783,131843.8,222338,45837.340000000004
3784,119033.75,312093,38548.51
3785,100491.8,170738,30468.36
3786,111528.5,212784,37518.58
3787,51991.6,126628,18647.34
3788,22814.9,76063,8809.81
3789,121240.2,379544,43456.43
3790,116419.7,294555,34433.18
3791,177328.8,285374,53574.44
3792,149358.1,282773,45566.299999999996
3793,89128.7,264601,27072.65
3794,175697.3,319208,66131.02
3795,72147.5,233540,23024.489999999998
3796,160956.8,301838,58971.71
3797,63914.5,136263,20390.3
3798,104696.40000000001,289736,34268.43
3799,76020.7,145279,26980.920000000002
3800,104043.15,225214,30105.030000000002
3801,118703.1,154835,40080.9
3802,55211.9,229936,17197.26
3803,159977.05,354464,50149.86
3804,73972.75,270578,27431.52
3805,27045.35,82704,8563.960000000001
3806,143800.55,394655,42000.51
3807,95677.05,225174,34973.0
3808,118909.6,272049,34547.2
3809,154623.45,386845,43571.7
3810,209344.2,519827,73914.84
3811,122529.55,191532,38387.34
3812,78145.0,120553,29447.04
3813,131540.85,365776,39433.22
3814,98043.5,227060,35351.7
3815,75677.9,136459,23251.55
3816,257860.25,424388,88985.06
3817,35395.25,142991,10015.53
3818,108942.85,189453,40796.96
3819,171418.0,387404,63737.12
3820,118970.05,196398,44332.62
3821,111621.95,259096,43000.0
3822,146059.7,256852,47049.66
3823,218887.15,377106,67986.57
3824,214685.9,367196,70808.27
3825,42195.4,153958,14041.43
3826,182415.0,274856,53586.34
3827,120271.15,263545,35400.13
3828,105986.25,273832,30619.850000000002
3829,97392.45,385457,28533.62
3830,154953.5,334928,44053.82
3831,138472.35,255678,41438.49
3832,92663.35,203978,27265.17
3833,112422.7,287418,36534.2
3834,84227.9,242230,22076.14
3835,88990.6,133575,29196.6
3836,130242.8,186409,41506.42
3837,65429.4,193554,18965.45
3838,59607.1,148324,22415.469999999998
3839,194802.8,262431,66124.52
3840,163743.85,585232,55525.92
3841,82862.05,193352,24809.59
3842,58788.6,181011,18795.71
3843,196891.4,425259,61669.55
3844,197706.75,266522,58838.02
3845,165339.95,369179,51755.69
3846,81991.65,271477,23887.59
3847,158598.5,302789,51050.380000000005
3848,38666.6,134604,13304.51
3849,154788.3,235598,45736.46
3850,121723.5,408499,40078.35
3851,114581.55,215077,40935.630000000005
3852,128173.4,349294,39861.090000000004
3853,92147.55,180239,29802.95
3854,117762.0,272904,40050.18
3855,70234.2,163980,21968.38
3856,182849.95,323145,53883.71
3857,128531.45,313935,40410.55
3858,85480.2,207230,27944.22
3859,123712.34999999999,246675,37897.38
3860,152179.35,399689,44762.5
3861,104694.4,190426,28980.59
3862,140530.65,284019,37884.44
3863,187480.8,374845,61060.71
3864,160472.05,267579,59883.76
3865,95654.6,208435,29220.05
3866,204145.4,242513,61359.96
3867,123676.45,292439,41570.64
3868,101511.0,241264,34009.92
3869,49173.15,120343,13946.96
3870,41945.05,208756,16740.04
3871,257224.35,382553,85978.9
3872,85002.29999999999,253634,27848.97
3873,62564.55,151439,20207.510000000002
3874,36904.7,117181,9874.43
3875,55040.9,229432,18129.53
3876,89908.95,124248,27019.85
3877,33935.55,80766,9018.48
3878,146480.35,142002,52632.3
3879,122244.85,466668,33917.38
3880,37915.5,150959,15205.039999999999
3881,88276.4,188015,28660.89
3882,65870.05,97647,24861.12
3883,75710.6,247308,19853.73
3884,198404.15,339552,62125.57
3885,49340.8,349403,15150.49
3886,181896.8,372727,62265.21
3887,135783.4,256022,47762.58
3888,70769.8,162913,26591.29
3889,78329.65,253307,29435.260000000002
3890,55371.799999999996,158020,17466.93
3891,77566.1,229764,29148.41
3892,133741.65,197563,42498.97
3893,79539.0,164363,19658.18
3894,127333.05,314808,43722.06
3895,95129.85,328839,31236.05
3896,120122.0,364930,37784.33
3897,200225.6,400949,63354.43
3898,101346.5,200973,32124.05
3899,133227.7,283846,47398.200000000004
3900,90382.59999999999,203922,24810.530000000002
3901,113676.54999999999,279464,33326.66
3902,107125.2,257561,33380.01
3903,51222.2,163047,17969.29
3904,40652.9,145880,16782.87
3905,63307.95,126999,21070.13
3906,99289.75,100902,28908.6
3907,111409.75,273875,36104.49
3908,185707.4,380042,62425.869999999995
3909,121602.8,321803,39270.34
3910,80748.0,195542,24915.98
3911,118876.0,263883,47133.09
3912,29957.25,111415,10401.48
3913,100238.85,176916,29981.89
3914,214421.95,328951,72275.64
3915,125592.45,383291,40827.28
3916,90624.2,224840,28140.58
3917,161081.0,212369,44380.82
3918,80017.4,92873,25643.57
3919,91176.1,335558,30469.38
3920,83823.05,272701,31545.02
3921,110980.90000000001,231470,38583.16
3922,49232.2,105158,14376.810000000001
3923,137491.1,274633,40755.61
3924,158205.6,254591,53647.810000000005
3925,190837.19999999998,287810,62827.32
3926,77456.15,111872,26167.21
3927,147783.30000000002,295199,49343.69
3928,120097.7,331772,41561.07
3929,138927.6,317937,46650.11
3930,116906.40000000001,374836,33576.96
3931,76361.5,149501,26318.41
3932,39040.95,107817,14530.02
3933,98643.5,217898,25519.34
3934,130764.6,220751,44110.28
3935,152827.75,378103,52472.75
3936,51245.25,185150,16650.78
3937,89367.9,163250,28444.559999999998
3938,68679.95,86328,25842.539999999997
3939,243342.75,371836,76557.28
3940,56328.85,57661,16527.9
3941,80170.4,157982,25207.32
3942,150470.95,197517,44045.25
3943,188054.4,382254,59042.44
3944,106737.85,188690,29907.87
3945,88869.2,229153,27208.07
3946,92809.7,158545,28340.260000000002
3947,101661.5,299493,35036.79
3948,186158.69999999998,334110,58716.94
3949,102518.75,277380,29294.16
3950,84767.4,232883,29027.2
3951,235194.1,418264,71444.55
3952,312600.35,400027,99478.72
3953,124620.2,299417,40994.41
3954,44043.0,85790,16750.38
3955,67121.6,57191,23820.449999999997
3956,152267.0,213478,48354.78
3957,85880.1,245224,28567.62
3958,46333.9,127540,15302.73
3959,152992.65,311639,50813.06
3960,109091.85,216268,28030.920000000002
3961,81501.75,214242,25670.84
3962,101982.35,149023,32547.91
3963,72140.3,142385,19870.88
3964,95152.8,214265,31378.63
3965,146740.0,308533,46133.119999999995
3966,159418.05,339525,50497.68
3967,44459.15,64532,15246.31
3968,136506.5,272344,39934.17
3969,103717.05,272447,35311.3
3970,79334.65,228029,23793.34
3971,127269.1,260857,39499.09
3972,64700.2,133560,19833.65
3973,87170.95,234997,28533.36
3974,205390.5,310180,66247.16
3975,65765.1,133560,15578.8
3976,84756.75,172865,29017.18
3977,61483.45,208932,19340.98
3978,41232.100000000006,123004,13045.59
3979,129883.45,445425,40488.4
3980,95405.05,328516,29840.11
3981,140523.05,400742,45972.0
3982,34447.25,111573,13253.37
3983,50255.1,155661,14200.55
3984,183059.5,412770,59222.17
3985,99836.3,186814,32137.89
3986,106846.1,208282,36092.66
3987,90293.3,180816,33907.35
3988,125418.8,300845,41200.93
3989,117864.8,96271,38761.990000000005
3990,139787.5,375800,48220.32
3991,95395.2,223079,31775.62
3992,94758.95,280233,30228.46
3993,111679.8,229628,37367.02
3994,62600.600000000006,282607,19770.86
3995,148630.25,359068,49804.700000000004
3996,46054.0,58913,19684.14
3997,98210.45,200554,31173.35
3998,60738.55,127669,21196.11
3999,101725.5,207568,28728.18
4000,42473.0,133318,13358.86
4001,60151.25,291441,21368.879999999997
4002,171482.15,245448,64059.090000000004
4003,135727.5,416342,40636.22
4004,166311.5,189143,58927.93
4005,134302.4,250631,47599.4
4006,126712.3,212104,40859.7
4007,107421.6,209046,33398.78
4008,53724.0,222347,15648.46
4009,149524.0,291208,44231.17
4010,197281.75,353890,63562.020000000004
4011,66189.6,195647,22821.91
4012,72163.45,337265,23971.850000000002
4013,107541.85,193572,31730.769999999997
4014,115273.05,96031,33662.990000000005
4015,75503.05,159318,24089.66
4016,137171.05,325845,50557.200000000004
4017,165628.8,256196,66637.77
4018,100075.7,99732,33902.99
4019,131796.4,192060,40138.049999999996
4020,75329.25,286429,23870.32
4021,168550.8,263030,55195.23
4022,132320.55,266143,41685.69
4023,131077.5,248573,44544.369999999995
4024,103540.9,129745,42635.61
4025,97981.55,272749,33738.340000000004
4026,111544.5,144752,39723.92
4027,154674.25,346161,44415.45
4028,122363.2,163238,39109.13
4029,108111.25,274570,33673.12
4030,66075.1,278329,21496.97
4031,103683.45,146696,26995.28
4032,248782.25,538079,75187.47
4033,28646.25,57713,10265.49
4034,82987.55,87731,22819.98
4035,52487.3,270076,17185.22
4036,80351.05,315492,22070.190000000002
4037,129450.55,406612,39521.91
4038,165145.4,290809,45695.99
4039,164396.6,278844,59495.36
4040,66402.55,205354,23686.58
4041,119706.29999999999,272164,38606.46
4042,123745.0,309131,44943.11
4043,147376.1,203076,53520.14
4044,147081.3,240233,47133.049999999996
4045,128312.9,346118,47229.15
4046,157810.2,285368,49428.369999999995
4047,110806.5,103291,33100.729999999996
4048,120815.6,303329,40397.86
4049,155779.05000000002,379089,46312.51
4050,119385.15,191724,33124.69
4051,195541.55,260589,68587.06
4052,77668.35,335046,25055.59
4053,96709.45,347230,37803.76
4054,64622.35,87857,21795.6
4055,203326.25,352695,72868.22
4056,112056.4,322164,34236.7
4057,79751.1,238615,28362.129999999997
4058,88767.55,158490,27190.61
4059,134104.9,305207,52768.380000000005
4060,51382.25,74682,17601.93
4061,98662.15000000001,350083,30111.93
4062,155333.8,386763,53586.46
4063,45204.7,80303,16479.9
4064,57049.8,134264,20486.86
4065,108545.5,275079,34826.42
4066,115873.95000000001,174761,36356.27
4067,131097.2,300414,36670.64
4068,164147.15,249279,55168.58
4069,143352.75,319149,45812.71
4070,70723.2,234804,19301.37
4071,72860.95,182878,26286.300000000003
4072,90211.20000000001,170832,34040.119999999995
4073,76342.95,160475,20399.760000000002
4074,193529.6,308090,59850.31
4075,80983.65,276106,32551.77
4076,103200.6,292570,36658.219999999994
4077,111139.4,327209,40560.36
4078,88912.0,175817,31411.18
4079,217910.85,345768,65472.63
4080,98198.70000000001,185986,25175.13
4081,60172.4,88472,21959.61
4082,109993.7,269280,32379.36
4083,46827.7,177009,12522.89
4084,87819.65,192703,31661.47
4085,27149.1,118653,8495.300000000001
4086,110993.65,196530,34196.51
4087,67706.0,218053,18053.670000000002
4088,136103.8,193653,40301.54
4089,92427.75,214131,24319.04
4090,117256.5,272153,34778.69
4091,112172.15,327431,38256.81
4092,160695.85,181146,46685.78
4093,95703.55,223130,31468.27
4094,108230.4,289221,36056.57
4095,47405.65,71084,16636.27
4096,192593.15,343036,59493.99
4097,65274.9,204307,21693.65
4098,142374.8,182995,44104.51
4099,79659.95,325707,25305.629999999997
4100,129757.55,321308,40935.270000000004
4101,91548.55,205071,25920.59
4102,99081.45,143722,34679.06
4103,160890.5,224748,62211.6
4104,59015.649999999994,239479,17489.82
4105,149808.1,294827,53584.0
4106,108341.45,285962,31554.620000000003
4107,158755.15,353510,56626.87
4108,126088.45,199838,44423.84
4109,95833.0,328259,28652.74
4110,96498.75,220723,36180.25
4111,155275.85,273357,56536.899999999994
4112,29050.7,142353,8416.17
4113,81422.8,186023,28056.48
4114,133679.75,402790,39181.090000000004
4115,93695.75,122959,28840.13
4116,127791.5,230052,41259.700000000004
4117,106831.25,268629,32156.0
4118,219794.15,445633,74933.5
4119,133015.15,298624,40913.03
4120,81597.4,163442,26725.229999999996
4121,51827.0,98403,17459.14
4122,150906.75,223229,55417.02
4123,106936.2,299094,30882.08
4124,167943.6,290549,62266.07
4125,145123.6,275576,48021.020000000004
4126,123816.9,275641,39581.46
4127,144584.15,310373,50077.659999999996
4128,182157.9,316674,63235.04
4129,75733.95,113582,23254.8
4130,108525.6,223762,41059.14
4131,91930.5,175798,24607.37
4132,172724.85,347687,53762.12
4133,142338.65,318520,47467.57
4134,103568.40000000001,258490,38537.99
4135,111108.15000000001,279073,40198.42
4136,117434.25,196144,42854.59
4137,15137.35,98516,4646.639999999999
4138,53832.049999999996,202316,17502.72
4139,129795.4,285853,43189.15
4140,131127.5,210781,43019.14
4141,155205.75,298034,53671.97
4142,143008.8,313564,38171.15
4143,107323.3,302375,34915.71
4144,102995.45,136277,30539.71
4145,96635.05,308227,35114.93
4146,145435.5,420209,41501.86
4147,117375.4,144102,45741.0
4148,110046.9,311124,36400.97
4149,114799.55,222259,34726.32
4150,77836.5,137371,22811.16
4151,188171.35,285622,65240.65
4152,83497.35,291259,29738.77
4153,152104.3,330987,51337.880000000005
4154,82337.65,279274,25942.61
4155,106102.95,291346,33217.62
4156,92505.7,292208,30003.94
4157,108005.55,175758,31434.93
4158,63817.6,137342,21490.34
4159,161108.0,274479,56776.09
4160,232895.30000000002,357219,83657.18000000001
4161,274819.65,531106,93498.96
4162,152753.75,354880,47682.6
4163,131975.55,337445,37410.43
4164,49265.4,176402,15102.02
4165,160399.45,286829,60138.96
4166,146453.6,209231,48521.65
4167,93702.85,266744,29890.27
4168,131264.05000000002,332075,39912.54
4169,200309.9,342503,65877.93000000001
4170,72619.85,206585,21786.16
4171,141259.85,265086,44617.1
4172,65567.6,127356,20765.16
4173,182665.55,491388,56794.11
4174,99366.6,163318,29078.010000000002
4175,123836.1,346322,43991.479999999996
4176,148366.25,446954,48724.74
4177,78652.45,123917,28195.55
4178,196857.75,508245,69310.81
4179,140147.45,268676,45623.61
4180,76179.6,206060,22157.530000000002
4181,16366.1,106352,4606.97
4182,46346.75,59016,16092.16
4183,117284.7,283133,31783.59
4184,228398.95,412196,66933.63
4185,198912.55,209770,61834.89
4186,146507.1,160025,38987.55
4187,95759.25,179791,29735.38
4188,62108.3,102130,16641.92
4189,148605.5,284872,48239.99
4190,131491.95,230405,38562.799999999996
4191,90430.9,139625,28042.29
4192,104312.85,281066,36278.520000000004
4193,75081.09999999999,214080,22816.010000000002
4194,67779.4,256259,25878.260000000002
4195,130827.25,317185,43830.23
4196,84341.25,208253,29086.579999999998
4197,143411.45,256974,49658.94
4198,154785.3,344395,51839.07
4199,130551.5,243399,42122.85
4200,85679.9,104341,34002.81
4201,184194.35,352502,55128.95
4202,71372.9,141558,22437.62
4203,75695.55,251116,24472.25
4204,209171.55,410074,61307.49
4205,87615.1,237357,27145.1
4206,119726.7,418096,37357.520000000004
4207,146974.2,316856,46133.39
4208,36616.3,114498,12871.3
4209,97850.7,354372,32759.5
4210,93055.6,147237,26369.059999999998
4211,67620.95,231056,18249.34
4212,157065.6,185250,48385.91
4213,123219.5,251295,42038.64
4214,130937.25,286604,35621.19
4215,114484.65,174010,34749.32
4216,59385.3,185994,21558.12
4217,137722.95,408213,48111.64
4218,88604.05,257100,27250.71
4219,92367.15,341522,31434.050000000003
4220,210660.55,361953,65463.5
4221,148854.35,246119,54295.75
4222,58162.600000000006,144279,17368.23
4223,139174.45,319611,40085.380000000005
4224,233668.2,294149,77271.38
4225,71513.35,205710,24622.88
4226,111881.4,257723,38754.75
4227,96307.75,293300,31159.96
4228,92437.85,156007,27477.199999999997
4229,165274.35,292006,59335.799999999996
4230,141413.4,213881,42847.71
4231,73869.5,185804,23403.53
4232,277203.25,566111,91055.87
4233,149655.9,175484,45293.79
4234,70098.5,173901,17066.16
4235,181502.5,355320,58160.96
4236,62625.25,148163,21748.46
4237,141368.65,244981,44958.66
4238,193449.45,320794,58194.3
4239,104863.05,252214,36583.69
4240,158045.15,289615,51951.93
4241,143793.45,216462,52023.61
4242,122481.55,312478,40309.200000000004
4243,154996.35,325639,43699.96
4244,164626.1,270346,54884.5
4245,147024.7,282293,45353.18
4246,105335.3,194484,36328.229999999996
4247,142783.4,280849,50796.28
4248,113418.1,292159,36813.36
4249,201872.1,306750,69232.22
4250,104335.55,237995,35090.53
4251,88381.7,285689,27839.66
4252,130974.45000000001,225789,40245.22
4253,61725.4,119351,18418.77
4254,93320.7,144222,32524.19
4255,115122.65,244807,38657.15
4256,223073.1,547371,76489.23
4257,182887.75,333004,56946.37
4258,107434.7,320997,35209.72
4259,93023.95,300598,29581.870000000003
4260,157342.0,314673,51090.32
4261,124026.15000000001,264196,38409.82
4262,156046.7,242156,51499.369999999995
4263,76112.05,156677,21796.42
4264,225252.5,340360,73775.62
4265,100022.4,331423,32926.56
4266,94350.4,108521,30377.879999999997
4267,112201.95,222097,38054.04
4268,188155.75,405044,59084.18
4269,64228.85,153870,21836.98
4270,101505.55,265274,38416.979999999996
4271,61340.0,104366,17983.85
4272,30777.3,269371,9013.81
4273,17092.100000000002,123461,4559.85
4274,91482.35,138410,26864.06
4275,120796.15,178892,40057.270000000004
4276,99892.05,316797,26682.59
4277,108491.04999999999,168088,32595.559999999998
4278,77644.7,190863,23241.47
4279,150531.75,282192,52635.799999999996
4280,86922.7,229704,27074.02
4281,79580.8,201466,25875.66
4282,72322.84999999999,204368,23326.76
4283,125290.8,271824,45642.52
4284,155808.9,439015,58147.96
4285,142601.15,225981,52795.96
4286,156432.8,416912,48603.51
4287,250455.5,310688,81297.06999999999
4288,82474.95,194867,30778.02
4289,119924.4,215489,42166.58
4290,54412.1,235457,18977.7
4291,76245.1,249040,23514.55
4292,35421.55,215302,12320.210000000001
4293,205461.55,392224,64240.47
4294,270612.4,339408,94287.05
4295,169857.6,248101,46788.19
4296,121442.9,153240,33543.88
4297,55928.05,235720,15134.81
4298,163357.5,125556,44377.71
4299,147649.05,216061,47050.39
4300,53271.95,204273,20833.5
4301,152153.45,296412,50723.74
4302,55441.350000000006,107985,14299.73
4303,110555.55,321077,32380.3
4304,69976.3,167148,21234.699999999997
4305,155471.8,241081,53871.15
4306,163386.5,187431,60370.81
4307,143505.55,442749,50261.149999999994
4308,29627.95,145489,9879.31
4309,45135.8,85401,11488.5
4310,53606.5,173504,17182.17
4311,140878.5,436893,43769.12
4312,43196.4,112328,10996.76
4313,61138.25,100876,19738.08
4314,176734.55,283155,65138.65
4315,112064.2,309400,32416.32
4316,183545.05,395877,60240.75
4317,84477.3,319536,29014.49
4318,58900.6,175618,19146.95
4319,111624.7,126842,36622.81
4320,88624.65,246671,28951.03
4321,109734.3,191929,37040.490000000005
4322,50333.8,251234,17531.15
4323,87670.05,126005,28596.13
4324,182855.85,156059,54178.22
4325,120027.95,249806,44449.06
4326,185582.05,311380,61027.32
4327,101599.95,165707,32336.449999999997
4328,67649.05,176297,21220.15
4329,101930.45,353744,30881.75
4330,58794.4,204792,19775.56
4331,286720.65,479112,98487.38
4332,125077.8,217731,42044.880000000005
4333,94476.05,174005,26807.33
4334,186532.95,404246,66915.79000000001
4335,41004.3,152210,13567.15
4336,93899.6,371468,28505.68
4337,44781.05,144150,13587.48
4338,45592.25,225278,14442.73
4339,120377.05,357048,39458.77
4340,115619.8,282506,38947.22
4341,172663.15,261502,59550.18
4342,53382.2,149849,20683.34
4343,42854.1,185422,13908.83
4344,44934.5,201257,16830.35
4345,142376.3,232654,41202.45
4346,251347.8,458523,85634.04000000001
4347,128913.1,272918,41493.119999999995
4348,72062.45,274267,24116.29
4349,111452.2,213047,39267.37
4350,103751.4,237988,32028.61
4351,74176.0,193098,21868.01
4352,97444.7,278150,29044.18
4353,15171.2,77395,4501.34
4354,33509.7,217206,11170.26
4355,94113.45,282934,25887.74
4356,156095.95,276952,51089.96
4357,93242.3,213509,24938.36
4358,127674.1,292144,41597.34
4359,110732.3,223941,38011.98
4360,217444.7,532001,66634.09
4361,91917.7,238054,28556.5
